split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,universe,reason
development,2024-03-07,2024-03-04,Put Ratio Spread,medium,0.10565334822636711,0.6507936507936508,73825.51,73037.97111859817,73546.66283525176,74357.55300457442,74834.80567093544,"{""atm"": 73800.0, ""p35"": 73500.0}",235.79999999999995,84.9036769546808,82.44391361452195,0.8142,1628.3448874621527,2649.4981076641666,2649.4981076641666,2000.0,52989.96215328333,1.0,3.0,True,eligible,0.5,49.19526680317699,39.58574688,"[{""expiry"": ""2024-03-07"", ""option_type"": ""PE"", ""premium_points"": 477.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 477.0, ""side"": ""BUY"", ""strike"": 73800.0}, {""expiry"": ""2024-03-07"", ""option_type"": ""PE"", ""premium_points"": 356.65, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 357.15, ""side"": ""SELL"", ""strike"": 73500.0}]",4.0,EVALUATED,74119.39,235.79999999999995,39.58574688,4676.414253119999,True,,
development,2024-03-07,2024-03-04,Short Straddle,medium,0.10565334822636711,0.6507936507936508,73825.51,73037.97111859817,73546.66283525176,74357.55300457442,74834.80567093544,"{""atm"": 73800.0}",1043.7,149.45651751745763,147.17000765145767,0.6598,1852.416549214132,2782.809012823857,2782.809012823857,2000.0,55656.180256477135,1.0,2.0,True,eligible,0.5,45.73019732,45.73019732,"[{""expiry"": ""2024-03-07"", ""option_type"": ""CE"", ""premium_points"": 567.2, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 567.7, ""side"": ""SELL"", ""strike"": 73800.0}, {""expiry"": ""2024-03-07"", ""option_type"": ""PE"", ""premium_points"": 476.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 477.0, ""side"": ""SELL"", ""strike"": 73800.0}]",4.0,EVALUATED,74119.39,724.3100000000006,45.73019732,14440.469802680012,True,,
development,2024-03-07,2024-03-04,Short Strangle,medium,0.10565334822636711,0.6507936507936508,73825.51,73037.97111859817,73546.66283525176,74357.55300457442,74834.80567093544,"{""c65"": 74400.0, ""p35"": 73500.0}",646.0999999999999,135.3942795376291,133.52929723962907,0.6878,1816.6434478305412,2734.8566607872776,2734.8566607872776,2000.0,54697.133215745554,1.0,2.0,True,eligible,0.5,37.29964596,37.29964596,"[{""expiry"": ""2024-03-07"", ""option_type"": ""PE"", ""premium_points"": 356.65, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 357.15, ""side"": ""SELL"", ""strike"": 73500.0}, {""expiry"": ""2024-03-07"", ""option_type"": ""CE"", ""premium_points"": 289.45, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 289.95, ""side"": ""SELL"", ""strike"": 74400.0}]",3.0,EVALUATED,74119.39,646.0999999999999,37.29964596,12884.700354039998,True,,
development,2024-03-07,2024-03-04,Strip,medium,0.10565334822636711,0.6507936507936508,73825.51,73037.97111859817,73546.66283525176,74357.55300457442,74834.80567093544,"{""atm"": 73800.0}",-1523.2,-244.57572059037798,-247.49136311564007,0.2986,1476.2865130463672,1513.9169595876415,1513.9169595876415,2000.0,30278.339191752828,0.0,3.0,False,negative_net_ev,0.5,58.31285050524055,26.34724352,"[{""expiry"": ""2024-03-07"", ""option_type"": ""CE"", ""premium_points"": 568.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 567.7, ""side"": ""BUY"", ""strike"": 73800.0}, {""expiry"": ""2024-03-07"", ""option_type"": ""PE"", ""premium_points"": 477.5, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 477.0, ""side"": ""BUY"", ""strike"": 73800.0}]",3.0,EVALUATED,74119.39,-1203.8100000000006,34.33199351999998,-24110.531993520013,True,,
development,2024-03-07,2024-03-04,Batman,medium,0.10565334822636711,0.6507936507936508,73825.51,73037.97111859817,73546.66283525176,74357.55300457442,74834.80567093544,"{""c65"": 74400.0, ""c80"": 74800.0, ""p20"": 73000.0, ""p35"": 73500.0}",120.40000000000003,82.85969171839618,78.98811557981821,0.816,1428.4352999047321,2355.9272220838593,2355.9272220838593,2000.0,47118.544441677186,0.0,6.0,False,no_risk_sized_lot,0.5,77.43152277155929,64.66387976000001,"[{""expiry"": ""2024-03-07"", ""option_type"": ""PE"", ""premium_points"": 357.65, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 357.15, ""side"": ""BUY"", ""strike"": 73500.0}, {""expiry"": ""2024-03-07"", ""option_type"": ""PE"", ""premium_points"": 211.5, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 212.0, ""side"": ""SELL"", ""strike"": 73000.0}, {""expiry"": ""2024-03-07"", ""option_type"": ""CE"", ""premium_points"": 290.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 289.95, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-03-07"", ""option_type"": ""CE"", ""premium_points"": 172.75, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 173.25, ""side"": ""SELL"", ""strike"": 74800.0}]",0.0,STANDALONE_EVALUATED,74119.39,120.40000000000003,64.66387976000001,2343.336120240001,True,Batman_standalone,
development,2024-03-15,2024-03-12,Buy Put,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199845,73318.71588530362,74147.36543944138,74617.31197353198,"{""atm"": 73600.0}",-403.7,-13.002522105158675,-14.117299618527213,0.3114,404.8147775133684,404.8147775133684,404.8147775133684,2000.0,8096.2955502673685,0.0,1.0,False,negative_net_ev,0.5,22.295550267371034,12.528113320000001,"[{""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 403.7, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 403.2, ""side"": ""BUY"", ""strike"": 73600.0}]",1.0,EVALUATED,72643.43,552.8700000000069,36.442363320000176,11020.95763668014,True,,
development,2024-03-15,2024-03-12,Put Ratio Spread,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199845,73318.71588530362,74147.36543944138,74617.31197353198,"{""atm"": 73600.0, ""p35"": 73300.0}",170.00000000000006,17.270701997419664,14.957699218051106,0.7952,1637.4718367330718,2616.1487542156096,2616.1487542156096,2000.0,52322.975084312195,1.0,3.0,True,eligible,0.5,46.26005558737103,36.492618639999996,"[{""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 403.7, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 403.2, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 286.85, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 287.35, ""side"": ""SELL"", ""strike"": 73300.0}]",4.0,EVALUATED,72643.43,-186.57000000000693,60.40686864000017,-3791.806868640139,True,,
development,2024-03-15,2024-03-12,Short Straddle,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199845,73318.71588530362,74147.36543944138,74617.31197353198,"{""atm"": 73600.0}",878.95,-10.136767170114542,-12.248612381114484,0.581,1944.0318115305151,2784.193114240441,2784.193114240441,2000.0,55683.86228480882,0.0,2.0,False,negative_net_ev,0.5,42.23690422,42.23690422,"[{""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 476.25, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 476.75, ""side"": ""SELL"", ""strike"": 73600.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 402.7, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 403.2, ""side"": ""SELL"", ""strike"": 73600.0}]",4.0,EVALUATED,72643.43,-77.62000000000694,42.23690422,-1594.6369042201388,True,,
development,2024-03-15,2024-03-12,Short Strangle,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199845,73318.71588530362,74147.36543944138,74617.31197353198,"{""c65"": 74100.0, ""p35"": 73300.0}",539.8,-1.487345658584766,-3.239630822584761,0.6168,1889.0973948659343,2734.2952826754176,2734.2952826754176,2000.0,54685.90565350835,0.0,2.0,False,negative_net_ev,0.5,35.04570328,35.04570328,"[{""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 286.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 287.35, ""side"": ""SELL"", ""strike"": 73300.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 252.95, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 253.45, ""side"": ""SELL"", ""strike"": 74100.0}]",3.0,EVALUATED,72643.43,-116.77000000000703,35.04570328,-2370.4457032801406,True,,
development,2024-03-15,2024-03-12,Strip,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199845,73318.71588530362,74147.36543944138,74617.31197353198,"{""atm"": 73600.0}",-1284.65,-4.865754935044177,-7.761334978375397,0.3798,1242.459103912882,1276.8132127525869,1276.8132127525869,2000.0,25536.264255051738,0.0,3.0,False,negative_net_ev,0.5,57.9116008666239,25.91699474,"[{""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 477.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 476.75, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 403.7, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 403.2, ""side"": ""BUY"", ""strike"": 73600.0}]",3.0,EVALUATED,72643.43,628.4900000000139,73.74549474000035,12496.054505260277,True,,
development,2024-03-15,2024-03-12,Batman,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199845,73318.71588530362,74147.36543944138,74617.31197353198,"{""c65"": 74100.0, ""c80"": 74600.0, ""p20"": 72800.0, ""p35"": 73300.0}",-9.0,-2.197778728220705,-5.848111338293947,0.4974,1439.7954423120077,2284.993330121491,2284.993330121491,2000.0,45699.86660242982,0.0,6.0,False,negative_net_ev,0.5,73.00665220146462,59.47446856,"[{""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 287.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 287.35, ""side"": ""BUY"", ""strike"": 73300.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 148.9, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 149.4, ""side"": ""SELL"", ""strike"": 72800.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 253.95, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 253.45, ""side"": ""BUY"", ""strike"": 74100.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 117.5, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 118.0, ""side"": ""SELL"", ""strike"": 74600.0}]",0.0,STANDALONE_EVALUATED,72643.43,334.429999999993,75.88871856000017,6612.71128143986,True,Batman_standalone,
development,2024-03-22,2024-03-19,Batman,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""c65"": 72900.0, ""c80"": 73400.0, ""p20"": 71600.0, ""p35"": 72100.0}",21.399999999999977,36.7336365575386,32.994295146851044,0.8084,1269.8611200401995,2164.1428703709457,2164.1428703709457,2000.0,43282.85740741892,1.0,6.0,True,eligible,0.5,74.78682821375115,61.711156239999994,"[{""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 320.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 320.0, ""side"": ""BUY"", ""strike"": 72100.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 171.6, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 172.1, ""side"": ""SELL"", ""strike"": 71600.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 290.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 290.0, ""side"": ""BUY"", ""strike"": 72900.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 144.6, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 145.1, ""side"": ""SELL"", ""strike"": 73400.0}]",2.0,EVALUATED,72831.94,21.399999999999977,61.711156239999994,366.28884375999957,True,,
development,2024-03-22,2024-03-19,Long Synthetic Future,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""atm"": 72400.0}",-76.64999999999998,8.346658199536792,6.057454684928334,0.5154,2400.6008097898653,3366.860693960927,3366.860693960927,2000.0,67337.21387921854,1.0,2.0,True,eligible,0.5,45.78407029217009,33.86716574,"[{""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 516.9, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 516.4, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 440.25, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 440.75, ""side"": ""SELL"", ""strike"": 72400.0}]",3.0,EVALUATED,72831.94,355.29000000000235,44.66566574000005,7061.134334260047,True,,
development,2024-03-22,2024-03-19,Risk Reversal,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""c65"": 72900.0, ""p35"": 72100.0}",29.0,9.112474962291598,7.253088066096352,0.6596,1994.5209931714517,2960.7808773425145,2960.7808773425145,2000.0,59215.61754685029,1.0,2.0,True,eligible,0.5,37.18773792390422,30.898495999999998,"[{""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 290.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 290.0, ""side"": ""BUY"", ""strike"": 72900.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 319.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 320.0, ""side"": ""SELL"", ""strike"": 72100.0}]",5.0,EVALUATED,72831.94,29.0,30.898495999999998,549.101504,True,,
development,2024-03-22,2024-03-19,Sell Put,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""atm"": 72400.0}",440.25,48.57047611273311,47.51373186773309,0.6974,1882.468350520257,2848.7282346913203,2848.7282346913203,2000.0,56974.5646938264,1.0,1.0,True,eligible,0.5,21.134884900000003,21.134884900000003,"[{""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 440.25, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 440.75, ""side"": ""SELL"", ""strike"": 72400.0}]",5.0,EVALUATED,72831.94,440.25,21.134884900000003,8783.8651151,True,,
development,2024-03-22,2024-03-19,Batman,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""c65"": 72900.0, ""c80"": 73400.0, ""p20"": 71600.0, ""p35"": 72100.0}",21.399999999999977,36.7336365575386,32.994295146851044,0.8084,1269.8611200401995,2164.1428703709457,2164.1428703709457,2000.0,43282.85740741892,1.0,6.0,True,eligible,0.5,74.78682821375115,61.711156239999994,"[{""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 320.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 320.0, ""side"": ""BUY"", ""strike"": 72100.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 171.6, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 172.1, ""side"": ""SELL"", ""strike"": 71600.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 290.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 290.0, ""side"": ""BUY"", ""strike"": 72900.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 144.6, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 145.1, ""side"": ""SELL"", ""strike"": 73400.0}]",2.0,EVALUATED,72831.94,21.399999999999977,61.711156239999994,366.28884375999957,True,Batman_standalone,
development,2024-03-28,2024-03-22,Batman,high,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_TRADE,,,,,,,missing 09:30 bar CE 73200.0
development,2024-03-28,2024-03-22,Long Synthetic Future,high,0.11188069512894155,0.746031746031746,72214.71,71456.41158397259,71952.89346082974,72749.41782570588,73215.11314576169,"{""atm"": 72200.0}",-221.0,-85.88267076689107,-88.17390841408749,0.4778,2451.0004158486727,3289.5036363354275,3289.5036363354275,2000.0,65790.07272670855,0.0,2.0,False,negative_net_ev,0.5,45.8247529439286,33.3740296,"[{""expiry"": ""2024-03-28"", ""option_type"": ""CE"", ""premium_points"": 628.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 628.0, ""side"": ""BUY"", ""strike"": 72200.0}, {""expiry"": ""2024-03-28"", ""option_type"": ""PE"", ""premium_points"": 407.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""SELL"", ""strike"": 72200.0}]",3.0,EVALUATED,73651.35,1230.3500000000058,69.65777960000014,24537.342220400118,True,,
development,2024-03-28,2024-03-22,Risk Reversal,high,0.11188069512894155,0.746031746031746,72214.71,71456.41158397259,71952.89346082974,72749.41782570588,73215.11314576169,"{""c65"": 72700.0, ""p35"": 72000.0}",-48.05000000000001,-67.2803695714503,-69.17307493383335,0.35,2077.6518835638603,2916.155104050614,2916.155104050614,2000.0,58323.10208101229,0.0,2.0,False,negative_net_ev,0.5,37.85410724766054,31.24912962,"[{""expiry"": ""2024-03-28"", ""option_type"": ""CE"", ""premium_points"": 376.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 376.25, ""side"": ""BUY"", ""strike"": 72700.0}, {""expiry"": ""2024-03-28"", ""option_type"": ""PE"", ""premium_points"": 328.7, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 329.2, ""side"": ""SELL"", ""strike"": 72000.0}]",5.0,EVALUATED,73651.35,903.3000000000059,55.032879620000145,18010.967120380115,True,,
development,2024-03-28,2024-03-22,Sell Put,high,0.11188069512894155,0.746031746031746,72214.71,71456.41158397259,71952.89346082974,72749.41782570588,73215.11314576169,"{""atm"": 72200.0}",407.5,44.58839547596478,43.566372125964804,0.7016,1821.2312015514765,2659.7344220382306,2659.7344220382306,2000.0,53194.688440764614,1.0,1.0,True,eligible,0.5,20.440467,20.440467,"[{""expiry"": ""2024-03-28"", ""option_type"": ""PE"", ""premium_points"": 407.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""SELL"", ""strike"": 72200.0}]",5.0,EVALUATED,73651.35,407.5,20.440467,8129.559533,True,,
development,2024-03-28,2024-03-22,Batman,high,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_TRADE,,,,,,Batman_standalone,missing 09:30 bar CE 73200.0
development,2024-04-05,2024-04-02,Batman,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""c65"": 74400.0, ""c80"": 74900.0, ""p20"": 73200.0, ""p35"": 73600.0}",17.700000000000017,-6.6263572580694685,-10.213158190008976,0.786,1492.8586416262385,2465.383813214106,2465.383813214106,2000.0,49307.67626428212,0.0,6.0,False,negative_net_ev,0.5,71.73601863879017,58.81892236,"[{""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 275.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 274.7, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 163.65, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 164.15, ""side"": ""SELL"", ""strike"": 73200.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 213.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 213.0, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 89.55, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 90.05, ""side"": ""SELL"", ""strike"": 74900.0}]",2.0,EVALUATED,74248.22,17.700000000000017,58.81892236,295.18107764000035,True,,
development,2024-04-05,2024-04-02,Long Synthetic Future,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""atm"": 73900.0}",-42.69999999999999,69.0433596325718,66.80397856135731,0.5352,2415.8396295692064,3484.2224016865207,3484.2224016865207,2000.0,69684.44803373041,1.0,2.0,True,eligible,0.5,44.78762142428965,32.61646128,"[{""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 431.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 430.75, ""side"": ""BUY"", ""strike"": 73900.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 388.55, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 389.05, ""side"": ""SELL"", ""strike"": 73900.0}]",3.0,EVALUATED,74248.22,305.5200000000012,41.32196128000003,6069.078038720023,True,,
development,2024-04-05,2024-04-02,Risk Reversal,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""c65"": 74400.0, ""p35"": 73600.0}",60.69999999999999,62.94270986284316,61.128425976209144,0.683,2012.0145323846266,3080.397304501941,3080.397304501941,2000.0,61607.94609003882,1.0,2.0,True,eligible,0.5,36.285677732680625,29.799095720000004,"[{""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 213.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 213.0, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 274.2, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 274.7, ""side"": ""SELL"", ""strike"": 73600.0}]",5.0,EVALUATED,74248.22,60.69999999999999,29.799095720000004,1184.2009042799998,True,,
development,2024-04-05,2024-04-02,Sell Put,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""atm"": 73900.0}",388.55,13.446953860986094,12.445020921986062,0.6926,1983.3521814369922,3051.7349535543062,3051.7349535543062,2000.0,61034.69907108613,1.0,1.0,True,eligible,0.5,20.038658780000002,20.038658780000002,"[{""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 388.55, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 389.05, ""side"": ""SELL"", ""strike"": 73900.0}]",5.0,EVALUATED,74248.22,388.55,20.038658780000002,7750.96134122,True,,
development,2024-04-05,2024-04-02,Batman,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""c65"": 74400.0, ""c80"": 74900.0, ""p20"": 73200.0, ""p35"": 73600.0}",17.700000000000017,-6.6263572580694685,-10.213158190008976,0.786,1492.8586416262385,2465.383813214106,2465.383813214106,2000.0,49307.67626428212,0.0,6.0,False,negative_net_ev,0.5,71.73601863879017,58.81892236,"[{""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 275.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 274.7, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 163.65, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 164.15, ""side"": ""SELL"", ""strike"": 73200.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 213.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 213.0, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 89.55, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 90.05, ""side"": ""SELL"", ""strike"": 74900.0}]",2.0,EVALUATED,74248.22,17.700000000000017,58.81892236,295.18107764000035,True,Batman_standalone,
development,2024-04-12,2024-04-08,Buy Put,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967463,"{""atm"": 74500.0}",-471.8,-84.9308048902223,-86.0469383081095,0.2826,472.9161334178872,472.9161334178872,472.9161334178872,2000.0,9458.322668357743,0.0,1.0,False,negative_net_ev,0.5,22.32266835774444,12.650938479999999,"[{""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 471.8, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 471.3, ""side"": ""BUY"", ""strike"": 74500.0}]",1.0,EVALUATED,74244.9,-216.6999999999942,19.028438480000144,-4353.028438479883,True,,
development,2024-04-12,2024-04-08,Put Ratio Spread,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967463,"{""atm"": 74500.0, ""p35"": 74200.0}",215.99999999999994,66.83825657458068,64.40293135269344,0.8126,1548.5723510835696,2482.30885530372,2482.30885530372,2000.0,49646.1771060744,1.0,3.0,True,eligible,0.5,48.70650443774444,39.03477456,"[{""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 471.8, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 471.3, ""side"": ""BUY"", ""strike"": 74500.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 343.9, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 344.4, ""side"": ""SELL"", ""strike"": 74200.0}]",4.0,EVALUATED,74244.9,471.10000000000576,45.41227456000015,9376.587725440115,True,,
development,2024-04-12,2024-04-08,Short Straddle,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967463,"{""atm"": 74500.0}",915.55,32.03315138175411,29.8825035827541,0.6112,1851.478990440533,2675.2130573967875,2675.2130573967875,2000.0,53504.26114793575,1.0,2.0,True,eligible,0.5,43.01295598,43.01295598,"[{""expiry"": ""2024-04-12"", ""option_type"": ""CE"", ""premium_points"": 444.75, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 445.25, ""side"": ""SELL"", ""strike"": 74500.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 470.8, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 471.3, ""side"": ""SELL"", ""strike"": 74500.0}]",4.0,EVALUATED,74244.9,660.4499999999941,43.01295598,13165.987044019883,True,,
