split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,exit_spot,realized_pnl_inr,primary_strategy,signal,lots
development,2024-03-15,2024-03-12,Put Ratio Spread,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199844,73318.71588530362,74147.36543944138,74617.31197353198,"{""atm"": 73600.0, ""p35"": 73300.0}",165.50000000000006,12.770701997419543,10.460744488051008,0.7948,1641.9687914630729,2620.6457089456107,2620.6457089456107,2000.0,52412.914178912215,1.0,3.0,True,eligible,2.0,46.19915018737104,36.43171324,"[{""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 405.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 403.2, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 285.35, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 287.35, ""side"": ""SELL"", ""strike"": 73300.0}]",4.0,CLOSED,72643.43,-191.07000000000693,60.345963240000174,-3881.7459632401387,True,72643.43,-3881.7459632401387,Put Ratio Spread,ENTER,1.0
development,2024-03-22,2024-03-19,Sell Put,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""atm"": 72400.0}",438.75,47.07047611273294,46.01532213773296,0.6972,1883.9667602502575,2850.2266444213187,2850.2266444213187,2000.0,57004.53288842637,1.0,1.0,True,eligible,2.0,21.1030795,21.1030795,"[{""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 438.75, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 440.75, ""side"": ""SELL"", ""strike"": 72400.0}]",5.0,CLOSED,72831.94,438.75,21.1030795,8753.8969205,True,72831.94,8753.8969205,Sell Put,ENTER,1.0
development,2024-03-28,2024-03-22,Sell Put,high,0.11188069512894155,0.746031746031746,72214.71,71456.41158397259,71952.89346082974,72749.41782570588,73215.11314576169,"{""atm"": 72200.0}",406.0,43.08839547596462,42.06796239596465,0.7012,1822.7296112814774,2661.2328317682304,2661.2328317682304,2000.0,53224.656635364605,1.0,1.0,True,eligible,2.0,20.408661600000002,20.408661600000002,"[{""expiry"": ""2024-03-28"", ""option_type"": ""PE"", ""premium_points"": 406.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""SELL"", ""strike"": 72200.0}]",5.0,CLOSED,73651.35,406.0,20.408661600000002,8099.5913384,True,73651.35,8099.5913384,Sell Put,ENTER,1.0
development,2024-04-05,2024-04-02,Long Synthetic Future,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""atm"": 73900.0}",-45.69999999999999,66.04335963257134,63.805433561356786,0.5334,2418.8381745692077,3487.220946686521,3487.220946686521,2000.0,69744.41893373043,1.0,2.0,True,eligible,2.0,44.75852142428964,32.58736128,"[{""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 432.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 430.75, ""side"": ""BUY"", ""strike"": 73900.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 387.05, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 389.05, ""side"": ""SELL"", ""strike"": 73900.0}]",3.0,CLOSED,74248.22,302.5200000000012,41.29286128000003,6009.107138720024,True,74248.22,6009.107138720024,Long Synthetic Future,ENTER,1.0
development,2024-04-12,2024-04-08,Put Ratio Spread,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967461,"{""atm"": 74500.0, ""p35"": 74200.0}",211.49999999999994,62.33825657458051,59.90597662269329,0.8108,1553.0693058135703,2486.8058100337207,2486.8058100337207,2000.0,49736.11620067441,1.0,3.0,True,eligible,2.0,48.64559903774445,38.97386916,"[{""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 473.3, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 471.3, ""side"": ""BUY"", ""strike"": 74500.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 342.4, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 344.4, ""side"": ""SELL"", ""strike"": 74200.0}]",4.0,CLOSED,74244.9,466.60000000000576,45.35136916000015,9286.648630840114,True,74244.9,9286.648630840114,Put Ratio Spread,ENTER,1.0
development,2024-04-19,2024-04-15,Short Straddle,medium,0.10077021999901124,0.6428571428571429,73618.19,72883.0505779031,73360.34089107509,74192.28283933246,74657.45687722879,"{""atm"": 73600.0}",1146.8,262.15808497820075,259.7622705542007,0.7124,1619.0835940554775,2309.58952729216,2309.58952729216,2000.0,46191.79054584319,1.0,2.0,True,eligible,2.0,47.91628848,47.91628848,"[{""expiry"": ""2024-04-19"", ""option_type"": ""CE"", ""premium_points"": 638.8, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 640.8, ""side"": ""SELL"", ""strike"": 73600.0}, {""expiry"": ""2024-04-19"", ""option_type"": ""PE"", ""premium_points"": 508.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 510.0, ""side"": ""SELL"", ""strike"": 73600.0}]",4.0,CLOSED,73088.33,635.1300000000017,47.91628848,12654.683711520034,True,73088.33,12654.683711520034,Short Straddle,ENTER,1.0
development,2024-04-26,2024-04-23,Strip,medium,0.10039035365827896,0.6349206349206349,73878.93,73139.19059659822,73642.0999512479,74428.45474827477,74914.81668376466,"{""atm"": 73900.0}",-1222.7,33.33948242460386,30.479169985573012,0.3852,1186.0327263896538,1217.9393140287973,1217.9393140287973,2000.0,24358.786280575947,1.0,3.0,True,eligible,2.0,57.2062487806151,25.805261719999997,"[{""expiry"": ""2024-04-26"", ""option_type"": ""CE"", ""premium_points"": 372.7, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 370.7, ""side"": ""BUY"", ""strike"": 73900.0}, {""expiry"": ""2024-04-26"", ""option_type"": ""PE"", ""premium_points"": 425.0, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 423.0, ""side"": ""BUY"", ""strike"": 73900.0}]",3.0,CLOSED,73730.16,-883.020000000007,34.297261719999824,-17694.69726172014,True,73730.16,-17694.69726172014,Strip,ENTER,1.0
development,2024-05-03,2024-04-29,Batman,high,0.10276368751042009,0.6785714285714286,74158.67,73420.3489916276,73925.54661188311,74719.09566599716,75159.18969642834,"{""c65"": 74700.0, ""c80"": 75200.0, ""p20"": 73400.0, ""p35"": 73900.0}",-1.1999999999999886,22.27182833324396,18.628030554480517,0.5106,1297.5820251475736,2105.97516086704,2105.97516086704,2000.0,42119.503217340796,1.0,6.0,True,eligible,2.0,72.87595557526858,60.07699344,"[{""expiry"": ""2024-05-03"", ""option_type"": ""PE"", ""premium_points"": 282.95, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 280.95, ""side"": ""BUY"", ""strike"": 73900.0}, {""expiry"": ""2024-05-03"", ""option_type"": ""PE"", ""premium_points"": 146.8, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 148.8, ""side"": ""SELL"", ""strike"": 73400.0}, {""expiry"": ""2024-05-03"", ""option_type"": ""CE"", ""premium_points"": 277.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 275.85, ""side"": ""BUY"", ""strike"": 74700.0}, {""expiry"": ""2024-05-03"", ""option_type"": ""CE"", ""premium_points"": 133.0, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 135.0, ""side"": ""SELL"", ""strike"": 75200.0}]",2.0,CLOSED,73878.15,20.650000000005832,60.623243440000145,352.3767565601165,True,73878.15,352.3767565601165,Batman,ENTER,1.0
development,2024-05-10,2024-05-07,Long Synthetic Future,high,0.11047089381182582,0.7777777777777778,74001.39,73294.39072436177,73779.72916616229,74535.37488069486,75021.71964576335,"{""atm"": 74000.0}",-54.19999999999999,88.39981939473964,86.09663295704925,0.5452,2386.322800792329,3350.3700977108797,3350.3700977108797,2000.0,67007.4019542176,1.0,2.0,True,eligible,2.0,46.063728753806515,33.540235280000005,"[{""expiry"": ""2024-05-10"", ""option_type"": ""CE"", ""premium_points"": 482.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 480.0, ""side"": ""BUY"", ""strike"": 74000.0}, {""expiry"": ""2024-05-10"", ""option_type"": ""PE"", ""premium_points"": 427.8, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 429.8, ""side"": ""SELL"", ""strike"": 74000.0}]",3.0,CLOSED,72664.47,-1389.7299999999989,33.540235280000005,-27828.140235279978,True,72664.47,-27828.140235279978,Long Synthetic Future,ENTER,1.0
development,2024-05-17,2024-05-14,Sell Put,high,0.11736407163029824,0.8968253968253969,72836.6,72139.11821308103,72585.59569689054,73358.55245771153,73810.37402926991,"{""atm"": 72800.0}",406.0,68.17644350921417,67.15601042921419,0.7222,1735.1083199607833,2628.6886997491138,2628.6886997491138,2000.0,52573.77399498227,1.0,1.0,True,eligible,2.0,20.408661600000002,20.408661600000002,"[{""expiry"": ""2024-05-17"", ""option_type"": ""PE"", ""premium_points"": 406.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""SELL"", ""strike"": 72800.0}]",5.0,CLOSED,73917.03,406.0,20.408661600000002,8099.5913384,True,73917.03,8099.5913384,Sell Put,ENTER,1.0
development,2024-05-24,2024-05-21,Short Strangle,medium,0.10359244412447306,0.623015873015873,73869.29,73159.84103690716,73652.89784049231,74420.9835883213,74907.55556822543,"{""c65"": 74400.0, ""p35"": 73700.0}",702.8,158.6906970625819,156.7656025585819,0.681,1624.6018100575293,2563.1901777059397,2563.1901777059397,2000.0,51263.80355411879,1.0,2.0,True,eligible,2.0,38.50189008,38.50189008,"[{""expiry"": ""2024-05-24"", ""option_type"": ""PE"", ""premium_points"": 389.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 391.85, ""side"": ""SELL"", ""strike"": 73700.0}, {""expiry"": ""2024-05-24"", ""option_type"": ""CE"", ""premium_points"": 312.95, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 314.95, ""side"": ""SELL"", ""strike"": 74400.0}]",3.0,CLOSED,75410.39,-307.58999999999946,38.50189008,-6190.301890079989,True,75410.39,-6190.301890079989,Short Strangle,ENTER,1.0
development,2024-05-31,2024-05-28,Sell Put,high,0.108564849322581,0.6944444444444444,75532.92,74796.17097960567,75290.45902258843,76086.75889948699,76552.39211823586,"{""atm"": 75500.0}",418.85,65.362205949499,64.32814955649903,0.7154,1829.7730941248537,2744.9347695700285,2744.9347695700285,2000.0,54898.69539140057,1.0,1.0,True,eligible,2.0,20.68112786,20.68112786,"[{""expiry"": ""2024-05-31"", ""option_type"": ""PE"", ""premium_points"": 418.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 420.85, ""side"": ""SELL"", ""strike"": 75500.0}]",5.0,CLOSED,73961.31,-1119.8400000000024,20.68112786,-22417.481127860046,True,73961.31,-22417.481127860046,Sell Put,ENTER,1.0
development,2024-06-07,2024-06-04,Batman,high,0.15694227323253937,0.9880952380952381,73913.65,73169.13603074758,73646.41764823928,74414.28160002851,74869.21071707447,"{""c65"": 74400.0, ""c80"": 74900.0, ""p20"": 73200.0, ""p35"": 73600.0}",1981.25,1960.5213327839308,1952.551317911534,0.9944,0.0,263.8584153631996,263.8584153631996,2000.0,5277.168307263992,1.0,6.0,True,eligible,2.0,159.40029744794097,146.8254131,"[{""expiry"": ""2024-06-07"", ""option_type"": ""PE"", ""premium_points"": 1202.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 1200.0, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-06-07"", ""option_type"": ""PE"", ""premium_points"": 1180.85, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 1182.85, ""side"": ""SELL"", ""strike"": 73200.0}, {""expiry"": ""2024-06-07"", ""option_type"": ""CE"", ""premium_points"": 1302.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 1300.25, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-06-07"", ""option_type"": ""CE"", ""premium_points"": 1061.9, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 1063.9, ""side"": ""SELL"", ""strike"": 74900.0}]",2.0,CLOSED,76693.36,687.8899999999994,204.1594131,13553.640586899988,True,76693.36,13553.640586899988,Batman,ENTER,1.0
development,2024-06-14,2024-06-11,Sell Put,high,0.2951793345379927,1.0,76555.38,75789.75347426819,76304.19094717657,77134.45854111668,77635.60852091876,"{""atm"": 76600.0}",602.55,184.5186095549887,183.28979809598866,0.7444,2123.4993503090413,3591.216433613438,3591.216433613438,2000.0,71824.32867226876,1.0,1.0,True,eligible,2.0,24.576229180000002,24.576229180000002,"[{""expiry"": ""2024-06-14"", ""option_type"": ""PE"", ""premium_points"": 602.55, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 604.55, ""side"": ""SELL"", ""strike"": 76600.0}]",5.0,CLOSED,76992.77,602.55,24.576229180000002,12026.42377082,True,76992.77,12026.42377082,Sell Put,ENTER,1.0
development,2024-06-21,2024-06-18,Long Synthetic Future,high,0.29377548503318485,0.9801587301587301,77134.89,76368.0148770384,76873.27062353637,77681.05737177728,78180.33717069142,"{""atm"": 77100.0}",-37.05000000000001,116.25863203575234,113.95695891079781,0.5506,2607.4913269364174,4013.0878961165376,4013.0878961165376,2000.0,80261.75792233075,1.0,2.0,True,eligible,2.0,46.03346249909072,32.72015658,"[{""expiry"": ""2024-06-21"", ""option_type"": ""CE"", ""premium_points"": 430.55, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 428.55, ""side"": ""BUY"", ""strike"": 77100.0}, {""expiry"": ""2024-06-21"", ""option_type"": ""PE"", ""premium_points"": 393.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 395.5, ""side"": ""SELL"", ""strike"": 77100.0}]",3.0,CLOSED,77209.9,72.84999999999417,35.467656579999854,1421.5323434198835,True,77209.9,1421.5323434198835,Long Synthetic Future,ENTER,1.0
development,2024-06-28,2024-06-25,Long Synthetic Future,high,0.28956205814879804,0.9563492063492064,77505.0,76697.77169365057,77237.7474203603,78088.78920823903,78594.54846597304,"{""atm"": 77500.0}",25.350000000000023,167.6690734284017,165.30284393548595,0.5744,2590.4748891151344,4156.8092741964365,4156.8092741964365,2000.0,83136.18548392873,1.0,2.0,True,eligible,2.0,47.32458985831447,33.72576186,"[{""expiry"": ""2024-06-28"", ""option_type"": ""CE"", ""premium_points"": 416.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 414.75, ""side"": ""BUY"", ""strike"": 77500.0}, {""expiry"": ""2024-06-28"", ""option_type"": ""PE"", ""premium_points"": 442.1, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 444.1, ""side"": ""SELL"", ""strike"": 77500.0}]",3.0,CLOSED,79032.73,1558.0799999999958,72.0440118599999,31089.55598813992,True,79032.73,31089.55598813992,Long Synthetic Future,ENTER,1.0
development,2024-07-05,2024-07-02,Long Synthetic Future,high,0.2861531852127274,0.9325396825396826,79503.66,78708.14604008052,79226.70455602427,80089.42304650547,80593.81805408695,"{""atm"": 79500.0}",1.8000000000000114,139.93744403699725,137.5259689788509,0.5546,2668.0187619707303,4182.871195449539,4182.871195449539,2000.0,83657.42390899078,1.0,2.0,True,eligible,2.0,48.229501162925516,34.57118792000001,"[{""expiry"": ""2024-07-05"", ""option_type"": ""CE"", ""premium_points"": 475.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 473.2, ""side"": ""BUY"", ""strike"": 79500.0}, {""expiry"": ""2024-07-05"", ""option_type"": ""PE"", ""premium_points"": 477.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 479.0, ""side"": ""SELL"", ""strike"": 79500.0}]",3.0,CLOSED,79996.6,498.40000000000583,46.98618792000015,9921.013812080117,True,79996.6,9921.013812080117,Long Synthetic Future,ENTER,1.0
development,2024-07-12,2024-07-09,Buy Call,low,0.05834348378947759,0.003968253968253968,80119.61,79320.5532415342,79857.11232102956,80709.16818765957,81211.51830166153,"{""atm"": 80100.0}",-393.4,161.60418089609882,160.28494885797872,0.4204,394.7192320381201,394.7192320381201,394.7192320381201,2000.0,7894.384640762401,1.0,1.0,True,eligible,2.0,26.38464076240247,12.50953624,"[{""expiry"": ""2024-07-12"", ""option_type"": ""CE"", ""premium_points"": 393.4, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 391.4, ""side"": ""BUY"", ""strike"": 80100.0}]",2.0,CLOSED,80519.34,25.93999999999653,22.99303623999991,495.8069637599307,True,80519.34,495.8069637599307,Buy Call,ENTER,1.0
